 12.02557 12.05053 12.0844  12.12412 12.16332 12.19694 12.22772 12.26569
 12.30262 12.33228 12.34985 12.36019 12.36907 12.37331 12.37233 12.36051
 12.342   12.32476 12.30733 12.2858  12.25762 12.23046 12.21093 12.19103
 12.1637  12.13137 12.10268 12.08648 12.07635 12.06348 12.05056 12.04064
 12.04026 12.04652 12.05406 12.06066 12.06807 12.07723 12.08374 12.08828
 12.09562 12.1102  12.12578 12.1369  12.14028 12.14085 12.14638 12.15838
 12.16126 12.15692 12.15063 12.14498 12.14299 12.13954 12.13466 12.12988
 12.12815 12.12692 12.11762 12.10561 12.09738 12.09629 12.09744 12.09093
 12.07889 12.07437 12.07944 12.08694 12.08999 12.08943 12.08959 12.09299
 12.09314 12.09202 12.09445 12.10287 12.11046 12.11213 12.11026 12.11131
 12.12074 12.13025 12.13388 12.12649 12.11773 12.11656 12.12293 12.1265
 12.12196 12.1185  12.11972 12.1221  12.12231 12.12031 12.11894 12.11911
 12.11884 12.11284 12.10616 12.10752 12.1144  12.12047 12.12316 12.11806
 12.1188  12.12357 12.12657 12.12469 12.12001 12.12194 12.12674 12.12714
 12.125   12.12554 12.13411 12.14302 12.14079 12.13211 12.12737 12.12825
 12.1334  12.13567 12.13198 12.12702 12.12739 12.13551 12.14117 12.14251
 12.14219 12.14032 12.13966 12.13552 12.13419 12.13984 12.14677 12.15054
 12.14497 12.14151 12.14759 12.15781 12.16228 12.15681 12.14706 12.14501
 12.14952 12.15283 12.15287 12.15118 12.15345 12.15649 12.15652 12.15561
 12.15446 12.15823 12.16057 12.15513 12.14792 12.14753 12.15525 12.16509
 12.16931 12.16735 12.1654  12.16779 12.17202 12.17133 12.16863 12.1699
 12.17284 12.17522 12.17369 12.17216 12.17759 12.18696 12.19062 12.18138
 12.17157 12.17169 12.17827 12.18282 12.17862 12.17195 12.17311 12.17965
 12.18362 12.18549 12.1868  12.1877  12.18708 12.18379 12.18121 12.18294
 12.19021 12.19759 12.19501 12.19295 12.1933  12.20028 12.20965 12.2103
 12.20192 12.19516 12.19698 12.20238 12.20437 12.20286 12.20363 12.20729
 12.2098  12.20605 12.20339 12.2074 "
"12.51992 12.39483 12.28624 12.19674 12.12152 12.06023 12.02283 12.01216
 12.01727 12.03603 12.06544 12.10364 12.14389 12.17972 12.21234 12.25274
 12.29342 12.32755 12.34944 12.36309 12.37569 12.38371 12.38669 12.37832
