"  1.        2.36902   4.60505   6.92203   9.26394  11.61791  13.97945
  99.02463 101.47989 103.93968 106.40405 108.87304 111.34667 113.82497
 116.30799 118.79573 121.28824 123.78554 126.28764 128.79456 131.30634
 133.82298 136.34449 138.87091 141.40223 143.93848 146.47966 149.02578
 151.57687 154.13292 156.69394 159.25995 161.83095 164.40694 166.98794
 169.57395"
" 15.85516  18.19227  20.53466  22.88067  25.22951  27.58078  29.93431
  32.28999  34.64783  37.00785  39.37011  41.73469  44.10169  46.4712
  48.84333  51.2182   53.59591  55.97658  58.36032  60.74723  63.13744
  65.53104  67.92813  70.32881  72.73317  75.14131  77.5533   79.96923
  82.38918  84.81321  87.2414   89.6738   92.11049  94.55151  96.99692
  99.44676 101.90109 104.35995 106.82337 109.2914  111.76406 114.2414
 116.72344 119.21021 121.70174 124.19804 126.69915 129.20509 131.71587
 134.23151 136.75203 139.27745 141.80777 144.34302 146.8832  149.42833
 151.97841 154.53346 157.09349 159.6585  162.2285  164.8035  167.3835
 169.96852"
" 16.29744  18.63473  20.97705  23.32288  25.67147  28.02246  30.37566
  32.731    35.08847  37.44809  39.80993  42.17407  44.54061  46.90963
  49.28125  51.65558  54.03273  56.41282  58.79595  61.18224  63.57179
  65.9647   68.36109  70.76105  73.16467  75.57204  77.98325  80.39838
  82.8175   85.2407   87.66803  90.09957  92.53537  94.9755   97.42
  99.86893 102.32233 104.78025 107.24273 109.7098  112.18151 114.65788
 117.13895 119.62474 122.11529 124.61061 127.11074 129.61568 132.12547
 134.64012 137.15964 139.68406 142.21339 144.74763 147.28682 149.83094
 152.38003 154.93408 157.49311 160.05712 162.62612 165.20013 167.77914
 170.36316"
" 16.73969  19.07711  21.41936  23.765    26.11334  28.46404  30.81692
  33.17191  35.529    37.88823  40.24965  42.61336  44.97943  47.34797
  49.71908  52.09288  54.46948  56.84898  59.23151  61.61717  64.00607
  66.39832  68.79401  71.19325  73.59613  76.00275  78.41318  80.82751
  83.24582  85.66818  88.09467  90.52534  92.96027  95.39951  97.84311
 100.29112 102.7436  105.20059 107.66212 110.12825 112.599   115.07441
 117.55451 120.03933 122.5289  125.02324 127.52238 130.02634 132.53514
 135.04879 137.56732 140.09074 142.61907 145.15232 147.69051 150.23364
 152.78172 155.33477 157.8928  160.45582 163.02382 165.59683 168.17485
 170.75787"
" 17.18189  19.51942  21.86158  24.20703  26.55512  28.90552  31.25807
  33.61271  35.96943  38.32827  40.68928  43.05254  45.41815  47.78621
  50.15682  52.53009  54.90614  57.28507  59.66701  62.05205  64.4403
  66.83188  69.22689  71.62541  74.02756  76.43342  78.84308  81.25662
  83.67412  86.09566  88.52131  90.95112  93.38518  95.82353  98.26623
 100.71334 103.1649  105.62096 108.08156 110.54674 113.01654 115.49099
 117.97012 120.45397 122.94257 125.43593 127.93409 130.43706 132.94487
 135.45753 137.97507 140.49749 143.02483 145.55708 148.09427 150.6364
 153.18349 155.73554 158.29257 160.85459 163.4216  165.99361 168.57063
 171.15266"
" 17.62404  19.96166  22.30371  24.64895  26.99679  29.34689  31.69912
  34.05341  36.40976  38.7682   41.1288   43.49163  45.85678  48.22436
  50.59447  52.96722  55.34272  57.72109  60.10243  62.48685  64.87447
  67.26539  69.65971  72.05753  74.45895  76.86407  79.27296  81.68571
  84.10241  86.52313  88.94794  91.3769   93.81009  96.24757  98.68938
 101.13558 103.58623 106.04136 108.50103 110.96526 113.43411 115.90761
 118.38578 120.86867 123.35629 125.84867 128.34585 130.84784 133.35466
 135.86633 138.38288 140.90431 143.43065 145.96191 148.4981  151.03923
 153.58532 156.13638 158.69241 161.25343 163.81945 166.39046 168.96648
 171.54752"
" 18.06615  20.40382  22.74575  25.09079  27.43836  29.78817  32.14007
  34.49401  36.84999  39.20804  41.56822  43.93062  46.29532  48.66242
  51.03204  53.40427  55.77923  58.15703  60.53778  62.92159  65.30857
  67.69884  70.09248  72.4896   74.89031  77.29468  79.70281  82.11479
  84.53069  86.95059  89.37457  91.80269  94.23501  96.67161  99.11254
 101.55784 104.00758 106.46179 108.92053 111.38383 113.85173 116.32428
 118.80149 121.28341 123.77006 126.26147 128.75767 131.25867 133.76451
 136.2752  138.79075 141.31119 143.83654 146.3668  148.902   151.44213
